Time (UTC),Subscriber Count,Hourly Gains
2024-11-01T06:00:00.000Z,325487472,15361
2024-11-01T07:00:00.000Z,325502242,14770
2024-11-01T08:00:00.000Z,325528759,26517
2024-11-01T09:00:00.000Z,325546798,18039
2024-11-01T10:00:00.000Z,325568550,21752
2024-11-01T11:00:00.000Z,325589213,20663
2024-11-01T12:00:00.000Z,325616020,26807
2024-11-01T13:00:00.000Z,325641615,25595
2024-11-01T14:00:00.000Z,325667630,26015
2024-11-01T15:00:00.000Z,325690511,22881
2024-11-01T16:00:00.000Z,325710723,20212
2024-11-01T17:00:00.000Z,325728710,17987
2024-11-01T18:00:00.000Z,325739351,10641
2024-11-01T19:00:00.000Z,325749172,9821
2024-11-01T20:00:00.000Z,325759715,10543
2024-11-01T21:00:00.000Z,325769469,9754
2024-11-01T22:00:00.000Z,325781442,11973
2024-11-01T23:00:00.000Z,325800561,19119
2024-11-02T00:00:00.000Z,325823260,22699
2024-11-02T01:00:00.000Z,325847717,24457
2024-11-02T02:00:00.000Z,325866314,18597
2024-11-02T03:00:00.000Z,325889202,22888
2024-11-02T04:00:00.000Z,325908429,19227
2024-11-02T05:00:00.000Z,325928045,19616
2024-11-02T06:00:00.000Z,325945191,17146
2024-11-02T07:00:00.000Z,325965065,19874
2024-11-02T08:00:00.000Z,325991670,26605
2024-11-02T09:00:00.000Z,326015612,23942
2024-11-02T10:00:00.000Z,326038317,22705
2024-11-02T11:00:00.000Z,326063530,25213
2024-11-02T12:00:00.000Z,326090456,26926
2024-11-02T13:00:00.000Z,326117596,27140
2024-11-02T14:00:00.000Z,326143328,25732
2024-11-02T15:00:00.000Z,326165587,22259
2024-11-02T16:00:00.000Z,326184996,19409
2024-11-02T17:00:00.000Z,326211088,26092
2024-11-02T18:00:00.000Z,326248655,37567
2024-11-02T19:00:00.000Z,326278317,29662
2024-11-02T20:00:00.000Z,326303864,25547
2024-11-02T21:00:00.000Z,326324971,21107
2024-11-02T22:00:00.000Z,326345002,20031
2024-11-02T23:00:00.000Z,326373313,28311
2024-11-03T00:00:00.000Z,326401163,27850
2024-11-03T01:00:00.000Z,326434124,32961
2024-11-03T02:00:00.000Z,326466432,32308
2024-11-03T03:00:00.000Z,326502347,35915
2024-11-03T04:00:00.000Z,326533748,31401
2024-11-03T05:00:00.000Z,326561191,27443
2024-11-03T06:00:00.000Z,326589612,28421
2024-11-03T07:00:00.000Z,326623738,34126
2024-11-03T08:00:00.000Z,326654913,31175
2024-11-03T09:00:00.000Z,326682264,27351
2024-11-03T10:00:00.000Z,326709922,27658
2024-11-03T11:00:00.000Z,326734495,24573
2024-11-03T12:00:00.000Z,326765071,30576
2024-11-03T13:00:00.000Z,326798677,33606
2024-11-03T14:00:00.000Z,326831643,32966
2024-11-03T15:00:00.000Z,326862279,30636
2024-11-03T16:00:00.000Z,326887860,25581
2024-11-03T17:00:00.000Z,326909256,21396
2024-11-03T18:00:00.000Z,326928061,18805
2024-11-03T19:00:00.000Z,326944466,16405
2024-11-03T20:00:00.000Z,326958959,14493
2024-11-03T21:00:00.000Z,326970307,11348
2024-11-03T22:00:00.000Z,326981431,11124
2024-11-03T23:00:00.000Z,326996995,15564
2024-11-04T00:00:00.000Z,327018138,21143
2024-11-04T01:00:00.000Z,327037952,19814
2024-11-04T02:00:00.000Z,327056599,18647
2024-11-04T03:00:00.000Z,327075311,18712
2024-11-04T04:00:00.000Z,327093918,18607
2024-11-04T05:00:00.000Z,327113804,19886
2024-11-04T06:00:00.000Z,327133119,19315
2024-11-04T07:00:00.000Z,327154394,21275
2024-11-04T08:00:00.000Z,327173624,19230
2024-11-04T09:00:00.000Z,327195410,21786
2024-11-04T10:00:00.000Z,327213435,18025
2024-11-04T11:00:00.000Z,327233348,19913
2024-11-04T12:00:00.000Z,327256435,23087
2024-11-04T13:00:00.000Z,327280090,23655
2024-11-04T14:00:00.000Z,327307488,27398
2024-11-04T15:00:00.000Z,327332230,24742
2024-11-04T16:00:00.000Z,327352531,20301
2024-11-04T17:00:00.000Z,327368511,15980
2024-11-04T18:00:00.000Z,327382655,14144
2024-11-04T19:00:00.000Z,327394480,11825
2024-11-04T20:00:00.000Z,327404947,10467
2024-11-04T21:00:00.000Z,327412024,7077
2024-11-04T22:00:00.000Z,327417518,5494
2024-11-04T23:00:00.000Z,327431700,14182
2024-11-05T00:00:00.000Z,327453484,21784
2024-11-05T01:00:00.000Z,327477597,24113
2024-11-05T02:00:00.000Z,327493445,15848
2024-11-05T03:00:00.000Z,327507744,14299
2024-11-05T04:00:00.000Z,327523112,15368
2024-11-05T05:00:00.000Z,327543622,20510
2024-11-05T06:00:00.000Z,327562679,19057
2024-11-05T07:00:00.000Z,327576007,13328
2024-11-05T08:00:00.000Z,327589217,13210
2024-11-05T09:00:00.000Z,327605291,16074
2024-11-05T10:00:00.000Z,327617433,12142
2024-11-05T11:00:00.000Z,327632035,14602
2024-11-05T12:00:00.000Z,327647926,15891
2024-11-05T13:00:00.000Z,327665877,17951
2024-11-05T14:00:00.000Z,327682025,16148
2024-11-05T15:00:00.000Z,327697555,15530
2024-11-05T16:00:00.000Z,327712213,14658
2024-11-05T17:00:00.000Z,327725932,13719
2024-11-05T18:00:00.000Z,327736805,10873
2024-11-05T19:00:00.000Z,327745482,8677
2024-11-05T20:00:00.000Z,327752588,7106
2024-11-05T21:00:00.000Z,327754565,1977
2024-11-05T22:00:00.000Z,327759946,5381
2024-11-05T23:00:00.000Z,327766515,6569
2024-11-06T00:00:00.000Z,327779579,13064
2024-11-06T01:00:00.000Z,327798599,19020
2024-11-06T02:00:00.000Z,327811483,12884
2024-11-06T03:00:00.000Z,327820896,9413
2024-11-06T04:00:00.000Z,327831864,10968
2024-11-06T05:00:00.000Z,327844731,12867
2024-11-06T06:00:00.000Z,327861416,16685
2024-11-06T07:00:00.000Z,327876129,14713
2024-11-06T08:00:00.000Z,327887708,11579
2024-11-06T09:00:00.000Z,327905590,17882
2024-11-06T10:00:00.000Z,327914539,8949
2024-11-06T11:00:00.000Z,327926206,11667
2024-11-06T12:00:00.000Z,327938328,12122
2024-11-06T13:00:00.000Z,327952212,13884
2024-11-06T14:00:00.000Z,327968091,15879
2024-11-06T15:00:00.000Z,327985450,17359
2024-11-06T16:00:00.000Z,327999408,13958
2024-11-06T17:00:00.000Z,328011514,12106
2024-11-06T18:00:00.000Z,328021012,9498
2024-11-06T19:00:00.000Z,328028715,7703
2024-11-06T20:00:00.000Z,328035705,6990
2024-11-06T21:00:00.000Z,328035218,-487
2024-11-06T22:00:00.000Z,328035947,729
2024-11-06T23:00:00.000Z,328045790,9843
2024-11-07T00:00:00.000Z,328058052,12262
2024-11-07T01:00:00.000Z,328069090,11038
2024-11-07T02:00:00.000Z,328080816,11726
2024-11-07T03:00:00.000Z,328092013,11197
2024-11-07T04:00:00.000Z,328103511,11498
2024-11-07T05:00:00.000Z,328114755,11244
2024-11-07T06:00:00.000Z,328126410,11655
2024-11-07T07:00:00.000Z,328137940,11530
2024-11-07T08:00:00.000Z,328150152,12212
2024-11-07T09:00:00.000Z,328162001,11849
2024-11-07T10:00:00.000Z,328176116,14115
2024-11-07T11:00:00.000Z,328190391,14275
2024-11-07T12:00:00.000Z,328204877,14486
2024-11-07T13:00:00.000Z,328220559,15682
2024-11-07T14:00:00.000Z,328239186,18627
2024-11-07T15:00:00.000Z,328260347,21161
2024-11-07T16:00:00.000Z,328280203,19856
2024-11-07T17:00:00.000Z,328298878,18675
2024-11-07T18:00:00.000Z,328313460,14582
2024-11-07T19:00:00.000Z,328321651,8191
2024-11-07T20:00:00.000Z,328329780,8129
2024-11-07T21:00:00.000Z,328337375,7595
2024-11-07T22:00:00.000Z,328344836,7461
2024-11-07T23:00:00.000Z,328355753,10917
2024-11-08T00:00:00.000Z,328365460,9707
2024-11-08T01:00:00.000Z,328378382,12922
2024-11-08T02:00:00.000Z,328397221,18839
2024-11-08T03:00:00.000Z,328410667,13446
2024-11-08T04:00:00.000Z,328422603,11936
2024-11-08T05:00:00.000Z,328434982,12379
2024-11-08T06:00:00.000Z,328446517,11535
2024-11-08T07:00:00.000Z,328458041,11524
2024-11-08T08:00:00.000Z,328471583,13542
2024-11-08T09:00:00.000Z,328489883,18300
2024-11-08T10:00:00.000Z,328500666,10783
2024-11-08T11:00:00.000Z,328513134,12468
2024-11-08T12:00:00.000Z,328526293,13159
2024-11-08T13:00:00.000Z,328542625,16332
2024-11-08T14:00:00.000Z,328558268,15643
2024-11-08T15:00:00.000Z,328574978,16710
2024-11-08T16:00:00.000Z,328589612,14634
2024-11-08T17:00:00.000Z,328603229,13617
2024-11-08T18:00:00.000Z,328614379,11150
2024-11-08T19:00:00.000Z,328622213,7834
2024-11-08T20:00:00.000Z,328623719,1506
2024-11-08T21:00:00.000Z,328620480,-3239
2024-11-08T22:00:00.000Z,328623039,2559
2024-11-08T23:00:00.000Z,328633515,10476
2024-11-09T00:00:00.000Z,328643744,10229
2024-11-09T01:00:00.000Z,328657003,13259
2024-11-09T02:00:00.000Z,328678778,21775
2024-11-09T03:00:00.000Z,328697563,18785
2024-11-09T04:00:00.000Z,328714098,16535
2024-11-09T05:00:00.000Z,328726996,12898
2024-11-09T06:00:00.000Z,328739173,12177
2024-11-09T07:00:00.000Z,328751424,12251
2024-11-09T08:00:00.000Z,328768348,16924
2024-11-09T09:00:00.000Z,328786685,18337
2024-11-09T10:00:00.000Z,328800879,14194
2024-11-09T11:00:00.000Z,328815760,14881
2024-11-09T12:00:00.000Z,328831359,15599
2024-11-09T13:00:00.000Z,328848481,17122
2024-11-09T14:00:00.000Z,328869017,20536
2024-11-09T15:00:00.000Z,328888712,19695
2024-11-09T16:00:00.000Z,328903904,15192
2024-11-09T17:00:00.000Z,328917529,13625
2024-11-09T18:00:00.000Z,328929618,12089
2024-11-09T19:00:00.000Z,328940850,11232
2024-11-09T20:00:00.000Z,328951645,10795
2024-11-09T21:00:00.000Z,328960710,9065
2024-11-09T22:00:00.000Z,328969720,9010
2024-11-09T23:00:00.000Z,328983333,13613
2024-11-10T00:00:00.000Z,328997285,13952
2024-11-10T01:00:00.000Z,329017648,20363
2024-11-10T02:00:00.000Z,329037405,19757
2024-11-10T03:00:00.000Z,329057095,19690
2024-11-10T04:00:00.000Z,329074374,17279
2024-11-10T05:00:00.000Z,329092311,17937
2024-11-10T06:00:00.000Z,329110277,17966
2024-11-10T07:00:00.000Z,329128918,18641
